voltage,name,idx,sh_terminals,trafos
380.0,Schwörstadt,ElmTerm_0047,"LINESTRING (7.842901952780914 47.58764814983293, 7.842727499409016 47.58763949856568, 7.84255472604634 47.58761362808035, 7.842385296597943 47.58757078752385, 7.842220842767095 47.58751138947417, 7.842062948340916 47.587436005967, 7.841913133937345 47.58734536298672, 7.841772842360467 47.58724033347477, 7.841643424705148 47.58712192892278, 7.841526127344845 47.58699128963131, 7.841422079927957 47.58684967372815, 7.841332284498274 47.58669844505184, 7.841257605844343 47.58653906001724, 7.84119876317074 47.58637305358934, 7.841156323171392 47.58620202450079, 7.841130694571758 47.58602761985522, 7.841122124192383 47.58585151926469, 7.841130694571758 47.58567541867417, 7.841156323171392 47.58550101402859, 7.84119876317074 47.58532998494005, 7.841257605844343 47.58516397851215, 7.841332284498274 47.58500459347755, 7.841422079927957 47.58485336480124, 7.841526127344845 47.58471174889808, 7.841643424705148 47.5845811096066, 7.841772842360467 47.58446270505461, 7.841913133937345 47.58435767554266, 7.842062948340916 47.58426703256239, 7.842220842767095 47.58419164905521, 7.842385296597943 47.58413225100553, 7.84255472604634 47.58408941044904, 7.842727499409016 47.58406353996371, 7.842901952780914 47.58405488869645, 7.843076406079648 47.58406353996371, 7.843249179225633 47.58408941044904, 7.843418608322148 47.58413225100553, 7.843583061679436 47.58419164905521, 7.843740955528589 47.58426703256239, 7.843890769273832 47.58435767554266, 7.844031060136382 47.58446270505461, 7.844160477048826 47.5845811096066, 7.844277773666255 47.58471174889808, 7.844381820368813 47.58485336480124, 7.844471615140169 47.58500459347755, 7.844546293217069 47.58516397851215, 7.844605135417117 47.58532998494005, 7.844647575064582 47.58550101402859, 7.844673203447527 47.58567541867417, 7.844681773753737 47.58585151926469, 7.844673203447527 47.58602761985522, 7.844647575064582 47.58620202450079, 7.844605135417117 47.58637305358934, 7.844546293217069 47.58653906001724, 7.844471615140169 47.58669844505184, 7.844381820368813 47.58684967372815, 7.844277773666255 47.58699128963131, 7.844160477048826 47.58712192892278, 7.844031060136382 47.58724033347477, 7.843890769273832 47.58734536298672, 7.843740955528589 47.587436005967, 7.843583061679436 47.58751138947417, 7.843418608322148 47.58757078752385, 7.843249179225633 47.58761362808035, 7.843076406079648 47.58763949856568, 7.842901952780914 47.58764814983293)",[]
380.0,Föhring,ElmTerm_0081,"LINESTRING (11.63931217772866 48.1842813653796, 11.63878436631266 48.18425489130714, 11.63826163702204 48.18417572404955, 11.63774902406838 48.18404462603079, 11.63725146426404 48.18386285979647, 11.63677374947527 48.18363217585475, 11.6363204804704 48.18335479581814, 11.63589602260749 48.18303339100799, 11.63550446378856 48.18267105672832, 11.63514957508549 48.18227128245634, 11.63483477441689 48.18183791823681, 11.63456309362605 48.18137513760406, 11.6343371492772 48.18088739738859, 11.63415911745165 48.18037939479527, 11.6340307127865 48.1798560221668, 11.63395317195819 48.17932231986768, 11.63392724176998 48.17878342774281, 11.63395317195819 48.17824453561794, 11.6340307127865 48.17771083331882, 11.63415911745165 48.17718746069036, 11.6343371492772 48.17667945809703, 11.63456309362605 48.17619171788156, 11.63483477441689 48.17572893724881, 11.63514957508549 48.17529557302928, 11.63550446378856 48.1748957987573, 11.63589602260749 48.17453346447763, 11.6363204804704 48.17421205966748, 11.63677374947527 48.17393467963087, 11.63725146426404 48.17370399568915, 11.63774902406838 48.17352222945483, 11.63826163702204 48.17339113143607, 11.63878436631266 48.17331196417848, 11.63931217772866 48.17328549010602, 11.63983998814311 48.17331196417848, 11.64036271446758 48.17339113143607, 11.64087532260447 48.17352222945483, 11.64137287592654 48.17370399568915, 11.64185058281663 48.17393467963087, 11.64230384280996 48.17421205966748, 11.64272829089479 48.17453346447763, 11.64311983954485 48.1748957987573, 11.64347471807904 48.17529557302928, 11.64378950896955 48.17572893724881, 11.64406118074886 48.17619171788156, 11.64428711719903 48.17667945809703, 11.6444651425423 48.17718746069036, 11.64459354239069 48.17771083331882, 11.64467108025285 48.17824453561794, 11.64469700943951 48.17878342774281, 11.64467108025285 48.17932231986768, 11.64459354239069 48.1798560221668, 11.6444651425423 48.18037939479527, 11.64428711719903 48.18088739738859, 11.64406118074886 48.18137513760406, 11.64378950896955 48.18183791823681, 11.64347471807904 48.18227128245634, 11.64311983954485 48.18267105672832, 11.64272829089479 48.18303339100799, 11.64230384280996 48.18335479581814, 11.64185058281663 48.18363217585475, 11.64137287592654 48.18386285979647, 11.64087532260447 48.18404462603079, 11.64036271446758 48.18417572404955, 11.63983998814311 48.18425489130714, 11.63931217772866 48.1842813653796)",[]
380.0,Umspannwerk Ottenhofen,ElmTerm_0102,"LINESTRING (11.8681563623092 48.2106704938431, 11.86778537903855 48.21065187051332, 11.86741796804208 48.21059617987682, 11.86705766771006 48.21050395826489, 11.86670794796664 48.21037609382205, 11.86637217685117 48.2102138179528, 11.86605358808037 48.21001869346244, 11.86575524990366 48.2097925995065, 11.86548003555174 48.20953771349337, 11.86523059556305 48.20925649011468, 11.86500933225483 48.20895163770533, 11.86481837658465 48.20862609216063, 11.86465956762539 48.20828298866216, 11.86453443485145 48.20792563148417, 11.86444418340688 48.20755746217161, 11.86438968249737 48.20718202639627, 11.864371457018 48.20680293980986, 11.86438968249737 48.20642385322346, 11.86444418340688 48.20604841744811, 11.86453443485145 48.20568024813556, 11.86465956762539 48.20532289095757, 11.86481837658465 48.2049797874591, 11.86500933225483 48.2046542419144, 11.86523059556305 48.20434938950504, 11.86548003555174 48.20406816612636, 11.86575524990366 48.20381328011323, 11.86605358808037 48.20358718615729, 11.86637217685117 48.20339206166694, 11.86670794796664 48.20322978579767, 11.86705766771006 48.20310192135484, 11.86741796804208 48.2030096997429, 11.86778537903855 48.20295400910641, 11.8681563623092 48.20293538577663, 11.86852734507505 48.20295400910641, 11.86889475457652 48.2030096997429, 11.86925505248077 48.20310192135484, 11.86960476895698 48.20322978579767, 11.86994053609135 48.20339206166694, 11.87025912032014 48.20358718615729, 11.87055745356848 48.20381328011323, 11.87083266279507 48.20406816612636, 11.87108209765843 48.20434938950504, 11.87130335603828 48.2046542419144, 11.87149430716645 48.2049797874591, 11.8716531121446 48.20532289095757, 11.87177824165134 48.20568024813556, 11.87186849066815 48.20604841744811, 11.87192299008266 48.20642385322346, 11.87194121505722 48.20680293980986, 11.87192299008266 48.20718202639627, 11.87186849066815 48.20755746217161, 11.87177824165134 48.20792563148417, 11.8716531121446 48.20828298866216, 11.87149430716645 48.20862609216063, 11.87130335603828 48.20895163770533, 11.87108209765843 48.20925649011468, 11.87083266279507 48.20953771349337, 11.87055745356848 48.2097925995065, 11.87025912032014 48.21001869346244, 11.86994053609135 48.2102138179528, 11.86960476895698 48.21037609382205, 11.86925505248077 48.21050395826489, 11.86889475457652 48.21059617987682, 11.86852734507505 48.21065187051332, 11.8681563623092 48.2106704938431)",['ElmTr2_0008']
380.0,Umspannwerk Redwitz,ElmTerm_0092,"LINESTRING (11.19371435827967 50.16754270426529, 11.19320084386975 50.16751698772266, 11.19269227398669 50.16744008575913, 11.19219354647537 50.16731273898267, 11.19170946441743 50.16713617381232, 11.19124468987264 50.1669120906672, 11.19080369897737 50.16664264759051, 11.19039073883301 50.16633043946636, 11.19000978659951 50.16597847302965, 11.18966451118827 50.16559013790958, 11.18935823792337 50.16516917398564, 11.18909391651177 50.16471963537053, 11.18887409263113 50.16424585136687, 11.18870088340896 50.16375238477361, 11.18857595702962 50.16324398794379, 11.18850051666548 50.16272555701681, 11.18847528888729 50.16220208476589, 11.18850051666548 50.16167861251497, 11.18857595702962 50.16116018158799, 11.18870088340896 50.16065178475817, 11.18887409263113 50.1601583181649, 11.18909391651177 50.15968453416124, 11.18935823792337 50.15923499554614, 11.18966451118827 50.15881403162219, 11.19000978659951 50.15842569650212, 11.19039073883301 50.15807373006541, 11.19080369897737 50.15776152194127, 11.19124468987264 50.15749207886457, 11.19170946441743 50.15726799571946, 11.19219354647537 50.15709143054911, 11.19269227398669 50.15696408377264, 11.19320084386975 50.15688718180912, 11.19371435827967 50.15686146526648, 11.19422787177882 50.15688718180912, 11.19473643896457 50.15696408377264, 11.1952351620957 50.15709143054911, 11.19571923825889 50.15726799571946, 11.19618400562091 50.15749207886457, 11.19662498832142 50.15776152194127, 11.19703793957394 50.15807373006541, 11.19741888256024 50.15842569650212, 11.19776414872428 50.15881403162219, 11.19807041309735 50.15923499554614, 11.19833472631418 50.15968453416124, 11.19855454301205 50.1601583181649, 11.19872774633947 50.16065178475817, 11.19885266833862 50.16116018158799, 11.19892810600546 50.16167861251497, 11.19895333287287 50.16220208476589, 11.19892810600546 50.16272555701681, 11.19885266833862 50.16324398794379, 11.19872774633947 50.16375238477361, 11.19855454301205 50.16424585136687, 11.19833472631418 50.16471963537053, 11.19807041309735 50.16516917398564, 11.19776414872428 50.16559013790958, 11.19741888256024 50.16597847302965, 11.19703793957394 50.16633043946636, 11.19662498832142 50.16664264759051, 11.19618400562091 50.1669120906672, 11.19571923825889 50.16713617381232, 11.1952351620957 50.16731273898267, 11.19473643896457 50.16744008575913, 11.19422787177882 50.16751698772266, 11.19371435827967 50.16754270426529)",[]
380.0,Umspannwerk Oberhaid,ElmTerm_0093,"LINESTRING (10.83601579365452 49.93078854717157, 10.83575383280606 49.93077544423095, 10.83549439455781 49.93073626159759, 10.83523997745173 49.93067137662165, 10.8349930316795 49.93058141418094, 10.83475593548527 49.93046724066293, 10.83453097226103 49.930329955621, 10.83432030855532 49.93017088118517, 10.83412597320701 49.92999154932921, 10.83394983780525 49.92979368711692, 10.83379359866375 49.92957920006959, 10.83365876048309 49.9293501538147, 10.83354662185835 49.92910875419292, 10.83345826277182 49.92885732601456, 10.83339453419116 49.92859829067042, 10.83335604987332 49.92833414281248, 10.83334318045309 49.92806742632901, 10.83335604987332 49.92780070984553, 10.83339453419116 49.92753656198759, 10.83345826277182 49.92727752664344, 10.83354662185835 49.92702609846509, 10.83365876048309 49.92678469884331, 10.83379359866375 49.92655565258843, 10.83394983780525 49.92634116554109, 10.83412597320701 49.9261433033288, 10.83432030855532 49.92596397147284, 10.83453097226103 49.925804897037, 10.83475593548527 49.92566761199507, 10.8349930316795 49.92555343847706, 10.83523997745173 49.92546347603635, 10.83549439455781 49.92539859106041, 10.83575383280606 49.92535940842706, 10.83601579365452 49.92534630548644, 10.83627775427374 49.92535940842706, 10.83653719184303 49.92539859106041, 10.83679160784655 49.92546347603635, 10.83703855213498 49.92555343847706, 10.8372756465212 49.92566761199507, 10.83750060768269 49.925804897037, 10.83771126915019 49.92596397147284, 10.83790560217084 49.9261433033288, 10.83808173524494 49.92634116554109, 10.83823797214822 49.92655565258843, 10.83837280826613 49.92678469884331, 10.83848494508286 49.92702609846509, 10.83857330268559 49.92727752664344, 10.83863703016369 49.92753656198759, 10.83867551380257 49.92780070984553, 10.83868838299355 49.92806742632901, 10.83867551380257 49.92833414281248, 10.83863703016369 49.92859829067042, 10.83857330268559 49.92885732601456, 10.83848494508286 49.92910875419292, 10.83837280826613 49.9293501538147, 10.83823797214822 49.92957920006959, 10.83808173524494 49.92979368711692, 10.83790560217084 49.92999154932921, 10.83771126915019 49.93017088118517, 10.83750060768269 49.930329955621, 10.8372756465212 49.93046724066293, 10.83703855213498 49.93058141418094, 10.83679160784655 49.93067137662165, 10.83653719184303 49.93073626159759, 10.83627775427374 49.93077544423095, 10.83601579365452 49.93078854717157)",[]
380.0,Isar,ElmTerm_0127,"LINESTRING (12.29688382127557 48.61009777111221, 12.29657852832048 48.61008242086141, 12.29627617515396 48.61003651794034, 12.29597967361742 48.60996050441923, 12.2956918792073 48.60985511234983, 12.29541556357415 48.60972135671537, 12.29515338782883 48.60956052565573, 12.29490787691303 48.60937416806195, 12.29468139528093 48.60916407865953, 12.29447612412628 48.60893228072425, 12.29429404037436 48.60868100659695, 12.29413689764106 48.60841267618483, 12.29400620934276 48.60812987365644, 12.29390323411945 48.60783532255473, 12.29382896371188 48.60753185956784, 12.29378411340922 48.6072224072102, 12.29376911515951 48.60690994567719, 12.29378411340922 48.60659748414417, 12.29382896371188 48.60628803178654, 12.29390323411945 48.60598456879964, 12.29400620934276 48.60569001769793, 12.29413689764106 48.60540721516955, 12.29429404037436 48.60513888475743, 12.29447612412628 48.60488761063013, 12.29468139528093 48.60465581269484, 12.29490787691303 48.60444572329243, 12.29515338782883 48.60425936569865, 12.29541556357415 48.60409853463901, 12.2956918792073 48.60396477900455, 12.29597967361742 48.60385938693514, 12.29627617515396 48.60378337341403, 12.29657852832048 48.60373747049297, 12.29688382127557 48.60372212024217, 12.29718911387608 48.60373747049297, 12.29749146599246 48.60378337341403, 12.29778796582367 48.60385938693514, 12.29807575793881 48.60396477900455, 12.29835207077551 48.60409853463901, 12.29861424333038 48.60425936569865, 12.29885975078434 48.60444572329243, 12.29908622881625 48.60465581269484, 12.29929149637071 48.60488761063013, 12.2994735766608 48.60513888475743, 12.29963071620365 48.60540721516955, 12.2997614017055 48.60569001769793, 12.29986437463382 48.60598456879964, 12.29993864333606 48.60628803178654, 12.29998349258859 48.60659748414417, 12.29999849048371 48.60690994567719, 12.29998349258859 48.6072224072102, 12.29993864333606 48.60753185956784, 12.29986437463382 48.60783532255473, 12.2997614017055 48.60812987365644, 12.29963071620365 48.60841267618483, 12.2994735766608 48.60868100659695, 12.29929149637071 48.60893228072425, 12.29908622881625 48.60916407865953, 12.29885975078434 48.60937416806195, 12.29861424333038 48.60956052565573, 12.29835207077551 48.60972135671537, 12.29807575793881 48.60985511234983, 12.29778796582367 48.60996050441923, 12.29749146599246 48.61003651794034, 12.29718911387608 48.61008242086141, 12.29688382127557 48.61009777111221)",[]
380.0,Umspannwerk Raitersaich,ElmTerm_0088,"LINESTRING (10.84311783449777 49.383864449144, 10.8426199604363 49.38383954555036, 10.84212688035753 49.38376507460463, 10.84164334292751 49.38364175350276, 10.84117400493345 49.38347076989436, 10.84072338643403 49.38325377044505, 10.84029582722586 49.38299284497815, 10.8398954450452 49.38269050634854, 10.83952609590779 49.3823496662425, 10.83919133696887 49.38197360713657, 10.83889439226114 49.38156595068551, 10.83863812164092 49.38113062284382, 10.8384249932417 49.38067181605656, 10.83825705970055 49.38019394888391, 10.83813593838645 49.37970162344798, 10.83806279582125 49.37919958111184, 10.83803833644314 49.37869265681763, 10.83806279582125 49.37818573252341, 10.83813593838645 49.37768369018727, 10.83825705970055 49.37719136475133, 10.8384249932417 49.37671349757868, 10.83863812164092 49.37625469079143, 10.83889439226114 49.37581936294973, 10.83919133696887 49.37541170649868, 10.83952609590779 49.37503564739275, 10.8398954450452 49.37469480728671, 10.84029582722586 49.3743924686571, 10.84072338643403 49.3741315431902, 10.84117400493345 49.37391454374089, 10.84164334292751 49.37374356013249, 10.84212688035753 49.37362023903061, 10.8426199604363 49.3735457680849, 10.84311783449777 49.37352086449125, 10.84361570773057 49.3735457680849, 10.84410878535522 49.37362023903061, 10.84459231879995 49.37374356013249, 10.84506165143071 49.37391454374089, 10.84551226339492 49.3741315431902, 10.84593981514713 49.3743924686571, 10.84634018923761 49.37469480728671, 10.8467095299615 49.37503564739275, 10.84704428048691 49.37541170649868, 10.84734121710445 49.37581936294973, 10.84759748026871 49.37625469079143, 10.84781060213273 49.37671349757868, 10.84797853031058 49.37719136475133, 10.84809964763939 49.37768369018727, 10.84817278775046 49.37818573252341, 10.84819724629991 49.37869265681763, 10.84817278775046 49.37919958111184, 10.84809964763939 49.37970162344798, 10.84797853031058 49.38019394888391, 10.84781060213273 49.38067181605656, 10.84759748026871 49.38113062284382, 10.84734121710445 49.38156595068551, 10.84704428048691 49.38197360713657, 10.8467095299615 49.3823496662425, 10.84634018923761 49.38269050634854, 10.84593981514713 49.38299284497815, 10.84551226339492 49.38325377044505, 10.84506165143071 49.38347076989436, 10.84459231879995 49.38364175350276, 10.84410878535522 49.38376507460463, 10.84361570773057 49.38383954555036, 10.84311783449777 49.383864449144)",['ElmTr2_0038']
380.0,Umspannwerk Aschaffenburg,ElmTerm_0118,"LINESTRING (9.09051758777888 49.97517012686199, 9.090021194110403 49.97514543043378, 9.08952958030614 49.9750715789893, 9.089047480905144 49.97494928375831, 9.088579538835871 49.97477972251073, 9.0881302607004 49.97456452821407, 9.087703973370928 49.97430577330707, 9.08730478231662 49.97400594974089, 9.086936532062275 49.97366794498041, 9.086602769159725 49.97329501419623, 9.086306708028754 49.97289074891566, 9.086051199996596 49.97245904243436, 9.085838705834394 49.97200405232174, 9.085671272055196 49.97153016038128, 9.085550511201927 49.97104193045146, 9.085477586315246 49.97054406445339, 9.085453199731004 49.97004135710876, 9.085477586315246 49.96953864976414, 9.085550511201927 49.96904078376605, 9.085671272055196 49.96855255383623, 9.085838705834394 49.96807866189578, 9.086051199996596 49.96762367178316, 9.086306708028754 49.96719196530186, 9.086602769159725 49.96678770002129, 9.086936532062275 49.9664147692371, 9.08730478231662 49.96607676447663, 9.087703973370928 49.96577694091046, 9.0881302607004 49.96551818600344, 9.088579538835869 49.96530299170679, 9.089047480905144 49.9651334304592, 9.08952958030614 49.96501113522822, 9.090021194110403 49.96493728378373, 9.09051758777888 49.96491258735553, 9.091013980759243 49.96493728378373, 9.091505592525607 49.96501113522822, 9.09198768861723 49.9651334304592, 9.092455626232839 49.96530299170679, 9.092904898941505 49.96551818600344, 9.093331180079581 49.96577694091046, 9.09373036441583 49.96607676447663, 9.094098607683629 49.9664147692371, 9.094432363599632 49.96678770002129, 9.094728418012544 49.96719196530186, 9.094983919853306 49.96762367178316, 9.095196408588702 49.96807866189578, 9.095363837914235 49.96855255383623, 9.095484595458135 49.96904078376605, 9.095557518306915 49.96953864976414, 9.095581904203041 49.97004135710876, 9.095557518306915 49.97054406445339, 9.095484595458135 49.97104193045146, 9.095363837914235 49.97153016038128, 9.095196408588702 49.97200405232174, 9.094983919853306 49.97245904243436, 9.094728418012544 49.97289074891566, 9.094432363599632 49.97329501419623, 9.094098607683629 49.97366794498041, 9.09373036441583 49.97400594974089, 9.093331180079581 49.97430577330707, 9.092904898941505 49.97456452821407, 9.092455626232841 49.97477972251073, 9.09198768861723 49.97494928375831, 9.091505592525607 49.9750715789893, 9.091013980759243 49.97514543043378, 9.09051758777888 49.97517012686199)",['ElmTr2_0046']
380.0,Umspannwerk Eltmann,ElmTerm_0094,"LINESTRING (10.6642589649919 49.9846611895687, 10.66380862078015 49.98463867676097, 10.66336261297242 49.98457135514841, 10.66292523689617 49.98445987307496, 10.66250070476827 49.98430530417394, 10.66209310512733 49.98410913702835, 10.6617063634564 49.98387326083503, 10.66134420437555 49.98359994721067, 10.66101011576841 49.9832918283149, 10.66070731518831 49.98295187150109, 10.6604387188678 49.98258335073923, 10.66020691362996 49.98218981508568, 10.66001413197227 49.98177505450394, 10.65986223056316 49.98134306336512, 10.65975267235832 49.98089800198004, 10.6596865125093 49.98044415653315, 10.65966438820004 49.97998589780419, 10.6596865125093 49.97952763907523, 10.65975267235832 49.97907379362833, 10.65986223056316 49.97862873224326, 10.66001413197227 49.97819674110443, 10.66020691362996 49.97778198052269, 10.6604387188678 49.97738844486914, 10.66070731518831 49.97701992410727, 10.66101011576841 49.97667996729348, 10.66134420437555 49.9763718483977, 10.6617063634564 49.97609853477335, 10.66209310512733 49.97586265858003, 10.66250070476827 49.97566649143444, 10.66292523689617 49.97551192253341, 10.66336261297242 49.97540044045996, 10.66380862078015 49.97533311884741, 10.6642589649919 49.97531060603968, 10.6647093085371 49.97533311884741, 10.6651553143708 49.97540044045996, 10.66559268724142 49.97551192253341, 10.66601721505526 49.97566649143444, 10.66642480943949 49.97586265858003, 10.66681154511309 49.97609853477335, 10.66717369768646 49.9763718483977, 10.66750777952605 49.97667996729348, 10.6678105733386 49.97701992410727, 10.66807916315163 49.97738844486914, 10.66831096239214 49.97778198052269, 10.66850373879313 49.97819674110443, 10.66865563588818 49.97862873224326, 10.66876519088738 49.97907379362833, 10.66883134876237 49.97952763907523, 10.66885347240509 49.97998589780419, 10.66883134876237 49.98044415653315, 10.66876519088738 49.98089800198004, 10.66865563588818 49.98134306336512, 10.66850373879313 49.98177505450394, 10.66831096239214 49.98218981508568, 10.66807916315163 49.98258335073923, 10.6678105733386 49.98295187150109, 10.66750777952605 49.9832918283149, 10.66717369768646 49.98359994721067, 10.66681154511309 49.98387326083503, 10.66642480943949 49.98410913702835, 10.66601721505526 49.98430530417394, 10.66559268724142 49.98445987307496, 10.6651553143708 49.98457135514841, 10.6647093085371 49.98463867676097, 10.6642589649919 49.9846611895687)",[]
380.0,Umspannwerk Lechhausen; Übernahmestation Lechhausen,ElmTerm_0117,"LINESTRING (10.93672898019734 48.40315638265388, 10.93655095198191 48.40314747490223, 10.93637463817016 48.40312083743378, 10.93620173676505 48.40307672678194, 10.93603391290903 48.40301556775637, 10.93587278284753 48.40293794935195, 10.93571989836327 48.40284461907631, 10.93557673183125 48.40273647575106, 10.93544466203848 48.40261456085553, 10.93532496090487 48.40248004849679, 10.93521878123341 48.4023342341024, 10.93512714560739 48.40217852194468, 10.93505093654185 48.40201441161685, 10.93499088798387 48.40184348359106, 10.93494757824385 48.40166738399763, 10.93492142442568 48.40148780877195, 10.93491267840947 48.40130648732156, 10.93492142442568 48.40112516587118, 10.93494757824385 48.40094559064548, 10.93499088798387 48.40076949105206, 10.93505093654185 48.40059856302628, 10.93512714560739 48.40043445269845, 10.93521878123341 48.40027874054073, 10.93532496090487 48.40013292614633, 10.93544466203848 48.3999984137876, 10.93557673183125 48.39987649889206, 10.93571989836327 48.39976835556681, 10.93587278284753 48.39967502529117, 10.93603391290903 48.39959740688676, 10.93620173676505 48.39953624786119, 10.93637463817016 48.39949213720934, 10.93655095198191 48.39946549974091, 10.93672898019734 48.39945659198925, 10.93690700830588 48.39946549974091, 10.93708332180107 48.39949213720934, 10.9372562226921 48.39953624786119, 10.9374240458563 48.39959740688676, 10.93758517507482 48.39967502529117, 10.93773805859731 48.39976835556681, 10.93788122408575 48.39987649889206, 10.93801329279325 48.3999984137876, 10.93813299284158 48.40013292614633, 10.93823917146947 48.40027874054073, 10.93833080613373 48.40043445269845, 10.93840701435628 48.40059856302628, 10.93846706222244 48.40076949105206, 10.93851037144838 48.40094559064548, 10.93853652494998 48.40112516587118, 10.9385452708593 48.40130648732156, 10.93853652494998 48.40148780877195, 10.93851037144838 48.40166738399763, 10.93846706222244 48.40184348359106, 10.93840701435628 48.40201441161685, 10.93833080613373 48.40217852194468, 10.93823917146947 48.4023342341024, 10.93813299284158 48.40248004849679, 10.93801329279325 48.40261456085553, 10.93788122408575 48.40273647575106, 10.93773805859731 48.40284461907631, 10.93758517507482 48.40293794935195, 10.9374240458563 48.40301556775637, 10.9372562226921 48.40307672678194, 10.93708332180107 48.40312083743378, 10.93690700830589 48.40314747490223, 10.93672898019734 48.40315638265388)",[]
380.0,Umspannwerk Pleinting,ElmTerm_0099,"LINESTRING (13.10343471639032 48.67324441401828, 13.10281882769562 48.67321334851287, 13.10220886882695 48.67312045117447, 13.10161071408746 48.67296661665522, 13.10103012414102 48.67275332646562, 13.10047269052985 48.67248263470683, 13.09994378181938 48.67215714828843, 13.09944849188927 48.67178000182255, 13.09899159086891 48.67135482743586, 13.09857747919017 48.67088571979011, 13.09821014520011 48.67037719664837, 13.09789312674245 48.66983415536648, 13.09762947707783 48.66926182572885, 13.09742173547158 48.66866571958274, 13.09727190273248 48.66805157775621, 13.0971814219384 48.66742531477079, 13.09715116453453 48.66679296188135, 13.0971814219384 48.66616060899191, 13.09727190273248 48.66553434600649, 13.09742173547158 48.66492020417996, 13.09762947707783 48.66432409803385, 13.09789312674245 48.66375176839622, 13.09821014520011 48.66320872711432, 13.09857747919017 48.66270020397258, 13.09899159086891 48.66223109632683, 13.09944849188927 48.66180592194014, 13.09994378181938 48.66142877547427, 13.10047269052985 48.66110328905587, 13.10103012414102 48.66083259729707, 13.10161071408746 48.66061930710747, 13.10220886882695 48.66046547258823, 13.10281882769562 48.66037257524982, 13.10343471639032 48.66034150974443, 13.104050603544 48.66037257524982, 13.10466055784882 48.66046547258823, 13.10525870517704 48.66061930710747, 13.10583928514958 48.66083259729707, 13.1063967066075 48.66110328905587, 13.10692560145244 48.66142877547427, 13.10742087633758 48.66180592194014, 13.10787776171168 48.66223109632683, 13.10829185774418 48.66270020397258, 13.10865917668926 48.66320872711432, 13.10897618128139 48.66375176839622, 13.10923981879277 48.66432409803385, 13.10944755042512 48.66492020417996, 13.10959737575294 48.66553434600649, 13.10968785198318 48.66616060899191, 13.10971810784602 48.66679296188135, 13.10968785198318 48.66742531477079, 13.10959737575294 48.66805157775621, 13.10944755042512 48.66866571958274, 13.10923981879277 48.66926182572885, 13.10897618128139 48.66983415536648, 13.10865917668926 48.67037719664837, 13.10829185774418 48.67088571979011, 13.10787776171168 48.67135482743586, 13.10742087633758 48.67178000182255, 13.10692560145244 48.67215714828843, 13.1063967066075 48.67248263470683, 13.10583928514958 48.67275332646562, 13.10525870517704 48.67296661665522, 13.10466055784882 48.67312045117447, 13.104050603544 48.67321334851287, 13.10343471639032 48.67324441401828)",['ElmTr2_0016']
220.0,Umspannwerk Krün,ElmTerm_0122,"LINESTRING (11.27772110542599 47.49766932624686, 11.27754840514929 47.49766067497961, 11.27737736796835 47.49763480449428, 11.27720964106915 47.49759196393779, 11.27704683976061 47.49753256588811, 11.276890531918 47.49745718238093, 11.27674222288309 47.49736653940065, 11.2766033409664 47.49726150988871, 11.2764752236913 47.49714310533672, 11.27635910491236 47.49701246604523, 11.27625610293208 47.49687085014207, 11.27616720973042 47.49671962146577, 11.27609328141096 47.49656023643116, 11.27603502995561 47.49639423000328, 11.27599301636741 47.49622320091473, 11.27596764526737 47.49604879626916, 11.27595916099748 47.49587269567863, 11.27596764526737 47.4956965950881, 11.27599301636741 47.49552219044252, 11.27603502995561 47.49535116135398, 11.27609328141096 47.49518515492608, 11.27616720973042 47.49502576989148, 11.27625610293208 47.49487454121518, 11.27635910491236 47.49473292531201, 11.2764752236913 47.49460228602054, 11.2766033409664 47.49448388146855, 11.27674222288309 47.4943788519566, 11.276890531918 47.49428820897631, 11.27704683976061 47.49421282546914, 11.27720964106915 47.49415342741946, 11.27737736796835 47.49411058686297, 11.27754840514929 47.49408471637764, 11.27772110542599 47.49407606511039, 11.27789380559889 47.49408471637764, 11.2780648424724 47.49411058686297, 11.27823256887236 47.49415342741946, 11.27839536950904 47.49421282546914, 11.27855167653299 47.49428820897631, 11.2786999846339 47.4943788519566, 11.27883886553714 47.49448388146855, 11.27896698175828 47.49460228602054, 11.27908309948326 47.49473292531201, 11.27918610045008 47.49487454121518, 11.27927499271774 47.49502576989148, 11.27934892021853 47.49518515492608, 11.27940717100202 47.49535116135398, 11.27944918409098 47.49552219044252, 11.2794745548836 47.4956965950881, 11.27948303904969 47.49587269567863, 11.2794745548836 47.49604879626916, 11.27944918409098 47.49622320091473, 11.27940717100202 47.49639423000328, 11.27934892021853 47.49656023643116, 11.27927499271774 47.49671962146577, 11.27918610045008 47.49687085014207, 11.27908309948326 47.49701246604523, 11.27896698175828 47.49714310533672, 11.27883886553714 47.49726150988871, 11.2786999846339 47.49736653940065, 11.27855167653299 47.49745718238093, 11.27839536950904 47.49753256588811, 11.27823256887236 47.49759196393779, 11.2780648424724 47.49763480449428, 11.27789380559889 47.49766067497961, 11.27772110542599 47.49766932624686)",[]
