voltage,name,idx,sh_terminals,trafos
220.0,virtual terminal,ElmTerm_virtual_0108,POINT (10.210123 47.9369585),[]
220.0,virtual terminal,ElmTerm_virtual_0104,POINT (12.996101 48.2938066),[]
220.0,tieline terminal,ElmTerm_tieline_0009,POINT (13.0806681 48.258155),[]
220.0,virtual terminal,ElmTerm_virtual_0109,POINT (13.0588249 48.2679812),[]
220.0,tieline terminal,ElmTerm_tieline_0010,POINT (13.0810546 48.2577838),[]
380.0,floating end terminal,ElmTerm_0806,POINT (11.1063198 49.9790744),[]
220.0,virtual terminal,ElmTerm_virtual_0110,POINT (10.8419888 49.3861638),[]
380.0,virtual terminal,ElmTerm_virtual_0075,POINT (9.984653099999999 49.6042379),[]
380.0,virtual terminal,ElmTerm_virtual_0083,POINT (11.1066128 49.977314),[]
380.0,floating end terminal,ElmTerm_0812,POINT (11.1059654 49.9786086),[]
380.0,virtual terminal,ElmTerm_virtual_0111,POINT (13.2404352 52.5357649),[]
380.0,virtual terminal,ElmTerm_virtual_0112,POINT (13.5164495 52.61865),[]
380.0,virtual terminal,ElmTerm_virtual_0113,POINT (12.9073644 52.5968661),[]
380.0,virtual terminal,ElmTerm_virtual_0114,POINT (13.5148196 52.6207601),[]
220.0,virtual terminal,ElmTerm_virtual_0115,POINT (13.2106471 52.679257),[]
220.0,virtual terminal,ElmTerm_virtual_0116,POINT (13.2115236 52.6809378),[]
380.0,virtual terminal,ElmTerm_virtual_0117,POINT (13.5186146 52.6206133),[]
220.0,virtual terminal,ElmTerm_virtual_0118,POINT (12.9478683 52.5618886),[]
380.0,virtual terminal,ElmTerm_virtual_0119,POINT (12.014043 53.070877),[]
380.0,virtual terminal,ElmTerm_virtual_0120,POINT (12.6114579 53.5855258),[]
380.0,virtual terminal,ElmTerm_virtual_0121,POINT (12.9041527 52.5964458),[]
220.0,virtual terminal,ElmTerm_virtual_0122,POINT (13.2086784 52.6796246),[]
380.0,virtual terminal,ElmTerm_virtual_0123,POINT (12.9064616 52.5948973),[]
380.0,virtual terminal,ElmTerm_virtual_0124,POINT (12.010374 53.070451),[]
380.0,virtual terminal,ElmTerm_virtual_0125,POINT (12.012241 53.068685),[]
220.0,virtual terminal,ElmTerm_virtual_0126,POINT (13.9643619 53.173336),[]
220.0,virtual terminal,ElmTerm_virtual_0127,POINT (13.966948 53.173365),[]
220.0,virtual terminal,ElmTerm_virtual_0128,POINT (13.965939 53.175822),[]
220.0,virtual terminal,ElmTerm_virtual_0129,POINT (13.9604952 53.2534506),[]
220.0,virtual terminal,ElmTerm_virtual_0130,POINT (14.269887 53.1002879),[]
220.0,tieline terminal,ElmTerm_tieline_0018,POINT (14.478035 53.1910832),[]
220.0,virtual terminal,ElmTerm_virtual_0131,POINT (14.269018 53.100455),[]
380.0,virtual terminal,ElmTerm_virtual_0133,POINT (14.3574384 51.5337477),[]
380.0,floating end terminal,ElmTerm_0813,POINT (14.4528701 51.8341511),[]
380.0,virtual terminal,ElmTerm_virtual_0134,POINT (14.454387 51.8355877),[]
380.0,floating end terminal,ElmTerm_0814,POINT (14.4541176 51.8338872),[]
380.0,virtual terminal,ElmTerm_virtual_0135,POINT (12.1224652 51.5127768),[]
380.0,virtual terminal,ElmTerm_virtual_0132,POINT (14.5112017 52.1616046),[]
380.0,virtual terminal,ElmTerm_virtual_0136,POINT (14.4585461 51.8354873),[]
380.0,floating end terminal,ElmTerm_0815,POINT (14.4582998 51.8338169),[]
380.0,floating end terminal,ElmTerm_0816,POINT (14.4570516 51.8340672),[]
380.0,virtual terminal,ElmTerm_virtual_0137,POINT (14.4627634 51.835424),[]
380.0,floating end terminal,ElmTerm_0817,POINT (14.4612451 51.834005),[]
380.0,floating end terminal,ElmTerm_0818,POINT (14.4624833 51.8337534),[]
220.0,virtual terminal,ElmTerm_virtual_0139,POINT (8.5176669 53.2033511),['ElmTr2_0138']
220.0,floating end terminal,ElmTerm_0821,POINT (8.5217641 53.2071983),[]
220.0,virtual terminal,ElmTerm_virtual_0140,POINT (8.8726099 53.1849108),[]
380.0,virtual terminal,ElmTerm_virtual_0141,POINT (8.5176669 53.2033511),['ElmTr2_0138']
380.0,virtual terminal,ElmTerm_virtual_0143,POINT (9.951809300000001 53.4901696),[]
380.0,virtual terminal,ElmTerm_virtual_0144,POINT (8.4419652 50.0598144),[]
380.0,virtual terminal,ElmTerm_virtual_0145,POINT (8.4324979 50.0610398),[]
380.0,virtual terminal,ElmTerm_virtual_0146,POINT (9.0957296 51.1638941),[]
380.0,virtual terminal,ElmTerm_virtual_0148,POINT (8.4259659 49.702199),[]
380.0,virtual terminal,ElmTerm_virtual_0149,POINT (8.427499600000001 49.7049503),[]
380.0,virtual terminal,ElmTerm_virtual_0150,POINT (9.052286199999999 51.1661779),[]
380.0,virtual terminal,ElmTerm_virtual_0151,POINT (8.907932799999999 51.3900981),[]
220.0,floating end terminal,ElmTerm_0822,POINT (8.4207904 49.6952211),[]
380.0,virtual terminal,ElmTerm_virtual_0153,POINT (8.4189223 49.7108886),[]
380.0,virtual terminal,ElmTerm_virtual_0152,POINT (8.431108099999999 49.7059068),[]
380.0,virtual terminal,ElmTerm_virtual_0154,POINT (8.4269611 49.7075077),[]
380.0,virtual terminal,ElmTerm_virtual_0156,POINT (8.528940199999999 49.8563415),[]
380.0,virtual terminal,ElmTerm_virtual_0157,POINT (8.5259055 49.8557201),[]
220.0,virtual terminal,ElmTerm_virtual_0159,POINT (8.4229181 49.6399514),[]
220.0,virtual terminal,ElmTerm_virtual_0160,POINT (8.4226651 49.6400982),[]
380.0,virtual terminal,ElmTerm_virtual_0162,POINT (8.8115405 50.2045311),[]
380.0,virtual terminal,ElmTerm_virtual_0163,POINT (8.1238878 50.3098226),[]
380.0,virtual terminal,ElmTerm_virtual_0164,POINT (8.477830900000001 50.5942538),[]
380.0,virtual terminal,ElmTerm_virtual_0158,POINT (8.8124859 50.2031171),[]
380.0,virtual terminal,ElmTerm_virtual_0165,POINT (9.743843200000001 50.9179972),[]
380.0,virtual terminal,ElmTerm_virtual_0155,POINT (8.4397191 50.0585754),[]
380.0,virtual terminal,ElmTerm_virtual_0161,POINT (8.810958899999999 50.2056398),[]
220.0,virtual terminal,ElmTerm_virtual_0166,POINT (8.743260599999999 50.162338),[]
380.0,virtual terminal,ElmTerm_virtual_0167,POINT (8.465075300000001 50.6008153),[]
380.0,virtual terminal,ElmTerm_virtual_0168,POINT (8.464525500000001 50.6005067),[]
380.0,virtual terminal,ElmTerm_virtual_0169,POINT (8.393115099999999 49.978514),[]
380.0,virtual terminal,ElmTerm_virtual_0170,POINT (12.618699 53.589086),[]
380.0,virtual terminal,ElmTerm_virtual_0171,POINT (12.607927 53.590965),[]
380.0,virtual terminal,ElmTerm_virtual_0172,POINT (13.1344121 53.9046148),[]
220.0,virtual terminal,ElmTerm_virtual_0173,POINT (12.218809 54.112981),[]
220.0,virtual terminal,ElmTerm_virtual_0174,POINT (12.218664 54.11261),[]
380.0,virtual terminal,ElmTerm_virtual_0175,POINT (13.1357495 53.9079314),[]
380.0,virtual terminal,ElmTerm_virtual_0176,POINT (13.1381056 53.9056128),[]
220.0,virtual terminal,ElmTerm_virtual_0138,POINT (12.1816999 53.814982),[]
220.0,virtual terminal,ElmTerm_virtual_0177,POINT (12.1817747 53.8154964),[]
380.0,virtual terminal,ElmTerm_virtual_0178,POINT (11.3634671 53.5971057),[]
380.0,virtual terminal,ElmTerm_virtual_0179,POINT (11.3701639 53.5949593),[]
220.0,virtual terminal,ElmTerm_virtual_0181,POINT (10.355215 52.175811),[]
220.0,virtual terminal,ElmTerm_virtual_0182,POINT (10.4185318 52.2389643),[]
380.0,floating end terminal,ElmTerm_0827,POINT (9.411685200000001 52.0341715),[]
220.0,virtual terminal,ElmTerm_virtual_0185,POINT (9.137948 52.847027),[]
220.0,virtual terminal,ElmTerm_virtual_0186,POINT (9.8524163 51.8987653),[]
220.0,virtual terminal,ElmTerm_virtual_0187,POINT (9.790932 52.001331),[]
220.0,floating end terminal,ElmTerm_0828,POINT (10.192738 52.30246),[]
220.0,virtual terminal,ElmTerm_virtual_0188,POINT (10.359056 52.176288),[]
220.0,virtual terminal,ElmTerm_virtual_0189,POINT (8.120687999999999 53.562713),[]
380.0,virtual terminal,ElmTerm_virtual_0183,POINT (8.4233897 53.2315017),[]
380.0,virtual terminal,ElmTerm_virtual_0190,POINT (8.471473 53.429216),[]
380.0,virtual terminal,ElmTerm_virtual_0191,POINT (8.937053199999999 52.402362),[]
220.0,virtual terminal,ElmTerm_virtual_0192,POINT (8.081571 53.605233),[]
220.0,virtual terminal,ElmTerm_virtual_0193,POINT (8.079193999999999 52.859356),[]
220.0,virtual terminal,ElmTerm_virtual_0195,POINT (9.489023400000001 53.6580342),[]
380.0,virtual terminal,ElmTerm_virtual_0196,POINT (7.191592 52.872492),[]
380.0,virtual terminal,ElmTerm_virtual_0197,POINT (7.2757448 52.747728),[]
220.0,virtual terminal,ElmTerm_virtual_0180,POINT (9.5392429 53.5624047),[]
380.0,virtual terminal,ElmTerm_virtual_0199,POINT (8.5985415 53.0859141),[]
380.0,virtual terminal,ElmTerm_virtual_0203,POINT (7.3145397 52.4737229),[]
380.0,virtual terminal,ElmTerm_virtual_0200,POINT (7.4179299 52.469584),[]
380.0,virtual terminal,ElmTerm_virtual_0201,POINT (7.3126525 52.4668104),[]
220.0,virtual terminal,ElmTerm_virtual_0202,POINT (7.3117459 52.4672475),[]
220.0,virtual terminal,ElmTerm_virtual_0205,POINT (10.3662684 52.1667167),[]
380.0,virtual terminal,ElmTerm_virtual_0206,POINT (9.2318701 51.8101191),[]
380.0,virtual terminal,ElmTerm_virtual_0207,POINT (9.4136813 52.0274829),[]
380.0,floating end terminal,ElmTerm_0829,POINT (9.4119016 52.0342722),[]
220.0,virtual terminal,ElmTerm_virtual_0208,POINT (9.483567000000001 53.6356801),[]
220.0,virtual terminal,ElmTerm_virtual_0209,POINT (9.485662899999999 53.6359011),[]
380.0,virtual terminal,ElmTerm_virtual_0142,POINT (9.506373200000001 53.5419828),[]
380.0,virtual terminal,ElmTerm_virtual_0184,POINT (9.001225 52.539537),[]
380.0,virtual terminal,ElmTerm_virtual_0210,POINT (10.233142 52.293298),[]
380.0,virtual terminal,ElmTerm_virtual_0204,POINT (7.4129489 52.4701048),[]
380.0,virtual terminal,ElmTerm_virtual_0211,POINT (7.4176217 52.4732339),[]
220.0,virtual terminal,ElmTerm_virtual_0212,POINT (9.5243891 53.6193675),[]
220.0,virtual terminal,ElmTerm_virtual_0194,POINT (9.4886207 53.6590216),[]
220.0,floating end terminal,ElmTerm_0831,POINT (10.1846439 52.3052655),[]
220.0,virtual terminal,ElmTerm_virtual_0213,POINT (9.523724 53.6200131),[]
380.0,virtual terminal,ElmTerm_virtual_0198,POINT (9.5063712 53.542343),[]
220.0,virtual terminal,ElmTerm_virtual_0214,POINT (6.9650685 51.0517392),[]
220.0,floating end terminal,ElmTerm_0834,POINT (7.0299288 50.7509842),[]
380.0,virtual terminal,ElmTerm_virtual_0216,POINT (7.6044661 51.6884435),[]
380.0,virtual terminal,ElmTerm_virtual_0217,POINT (7.4198923 51.4603226),[]
380.0,virtual terminal,ElmTerm_virtual_0218,POINT (7.4247453 51.4592584),[]
380.0,virtual terminal,ElmTerm_virtual_0219,POINT (6.9109967 51.1176623),[]
380.0,virtual terminal,ElmTerm_virtual_0220,POINT (6.9954799 51.5388141),['ElmTr2_0137']
380.0,virtual terminal,ElmTerm_virtual_0221,POINT (6.9322429 51.5635095),[]
220.0,virtual terminal,ElmTerm_virtual_0222,POINT (6.6543625 51.3824778),[]
220.0,virtual terminal,ElmTerm_virtual_0223,POINT (6.6575663 51.3847381),[]
220.0,virtual terminal,ElmTerm_virtual_0224,POINT (6.6525754 51.3840079),[]
220.0,virtual terminal,ElmTerm_virtual_0225,POINT (8.680718799999999 51.9968419),[]
220.0,virtual terminal,ElmTerm_virtual_0227,POINT (6.6936362 51.0029049),[]
220.0,virtual terminal,ElmTerm_virtual_0228,POINT (6.6703493 50.9903237),[]
380.0,virtual terminal,ElmTerm_virtual_0229,POINT (7.8259905 51.7500676),[]
380.0,virtual terminal,ElmTerm_virtual_0230,POINT (7.8340208 51.7550404),[]
380.0,virtual terminal,ElmTerm_virtual_0231,POINT (7.8344791 51.7523438),[]
220.0,virtual terminal,ElmTerm_virtual_0233,POINT (7.0003054 51.6005415),[]
380.0,virtual terminal,ElmTerm_virtual_0234,POINT (6.9304626 51.5668471),[]
220.0,virtual terminal,ElmTerm_virtual_0235,POINT (6.9290927 50.844153),[]
220.0,virtual terminal,ElmTerm_virtual_0236,POINT (6.9797807 50.7947903),[]
380.0,virtual terminal,ElmTerm_virtual_0237,POINT (6.3217932 50.8353091),[]
380.0,floating end terminal,ElmTerm_0839,POINT (6.3216969 50.8368749),[]
380.0,virtual terminal,ElmTerm_virtual_0238,POINT (6.4855922 50.880609),[]
220.0,virtual terminal,ElmTerm_virtual_0239,POINT (8.6317117 51.9965445),[]
220.0,virtual terminal,ElmTerm_virtual_0240,POINT (6.9357514 51.1420911),[]
220.0,virtual terminal,ElmTerm_virtual_0241,POINT (7.9695049 50.9541103),[]
220.0,virtual terminal,ElmTerm_virtual_0243,POINT (6.9338041 50.8446191),[]
220.0,floating end terminal,ElmTerm_0842,POINT (6.928644 50.844102),[]
380.0,virtual terminal,ElmTerm_virtual_0232,POINT (7.8314301 51.7538423),[]
220.0,floating end terminal,ElmTerm_0843,POINT (6.9286015 50.8437648),[]
220.0,virtual terminal,ElmTerm_virtual_0244,POINT (6.9289791 50.843817),[]
220.0,virtual terminal,ElmTerm_virtual_0246,POINT (7.1890393 51.3761779),[]
220.0,virtual terminal,ElmTerm_virtual_0247,POINT (7.4533933 51.4128378),[]
220.0,virtual terminal,ElmTerm_virtual_0248,POINT (6.699487299999999 50.9749359),[]
220.0,virtual terminal,ElmTerm_virtual_0249,POINT (6.7089803 51.485058),[]
220.0,virtual terminal,ElmTerm_virtual_0250,POINT (6.7095296 51.4852194),[]
380.0,floating end terminal,ElmTerm_0845,POINT (6.723227899999999 51.4913419),[]
220.0,virtual terminal,ElmTerm_virtual_0251,POINT (6.7261723 51.4875332),[]
220.0,virtual terminal,ElmTerm_virtual_0252,POINT (6.7232499 51.4899182),[]
220.0,floating end terminal,ElmTerm_0846,POINT (6.7058261 51.4860363),[]
220.0,virtual terminal,ElmTerm_virtual_0253,POINT (6.7287705 51.4934733),[]
220.0,virtual terminal,ElmTerm_virtual_0254,POINT (6.7404501 51.5110403),[]
220.0,floating end terminal,ElmTerm_0847,POINT (6.7119398 51.5283255),[]
380.0,virtual terminal,ElmTerm_virtual_0255,POINT (7.0741685 50.5936909),[]
380.0,virtual terminal,ElmTerm_virtual_0256,POINT (6.2140987 50.9435798),[]
380.0,virtual terminal,ElmTerm_virtual_0257,POINT (6.662 51.037616),[]
380.0,virtual terminal,ElmTerm_virtual_0259,POINT (7.4870182 51.9576539),[]
380.0,virtual terminal,ElmTerm_virtual_0260,POINT (7.4856142 51.9542595),[]
220.0,virtual terminal,ElmTerm_virtual_0261,POINT (8.3346678 52.0705201),[]
380.0,virtual terminal,ElmTerm_virtual_0263,POINT (8.1907718 51.1882709),[]
380.0,virtual terminal,ElmTerm_virtual_0264,POINT (8.193656900000001 51.1889379),[]
380.0,virtual terminal,ElmTerm_virtual_0265,POINT (8.192780300000001 51.1862724),[]
380.0,virtual terminal,ElmTerm_virtual_0266,POINT (7.7402992 51.5170029),['ElmTr2_0135']
380.0,virtual terminal,ElmTerm_virtual_0267,POINT (7.7376966 51.515666),['ElmTr2_0134']
380.0,virtual terminal,ElmTerm_virtual_0268,POINT (7.7353156 51.518142),[]
220.0,virtual terminal,ElmTerm_virtual_0269,POINT (7.6122893 51.8968203),[]
380.0,virtual terminal,ElmTerm_virtual_0270,POINT (7.039146 52.1994036),[]
220.0,virtual terminal,ElmTerm_virtual_0272,POINT (7.0312558 51.6285664),[]
220.0,virtual terminal,ElmTerm_virtual_0273,POINT (7.0293674 51.6243731),[]
220.0,virtual terminal,ElmTerm_virtual_0274,POINT (8.6341176 52.0032844),[]
220.0,virtual terminal,ElmTerm_virtual_0275,POINT (8.633293 52.0028684),[]
380.0,virtual terminal,ElmTerm_virtual_0276,POINT (7.4165827 51.4607824),[]
380.0,virtual terminal,ElmTerm_virtual_0277,POINT (7.3576951 51.5749392),[]
220.0,virtual terminal,ElmTerm_virtual_0279,POINT (7.4590716 51.4098537),[]
220.0,virtual terminal,ElmTerm_virtual_0282,POINT (6.9607698 51.0499853),[]
220.0,virtual terminal,ElmTerm_virtual_0284,POINT (6.9302459 51.0327015),[]
220.0,virtual terminal,ElmTerm_virtual_0285,POINT (6.7145381 51.0050143),[]
220.0,virtual terminal,ElmTerm_virtual_0226,POINT (6.8541911 51.0238524),[]
220.0,virtual terminal,ElmTerm_virtual_0286,POINT (7.413324 51.6435046),[]
380.0,virtual terminal,ElmTerm_virtual_0288,POINT (6.9914807 51.5188434),[]
220.0,virtual terminal,ElmTerm_virtual_0289,POINT (7.134848 51.4160856),[]
220.0,virtual terminal,ElmTerm_virtual_0290,POINT (7.13741 51.4165537),[]
220.0,virtual terminal,ElmTerm_virtual_0291,POINT (7.1349785 51.4184597),[]
220.0,virtual terminal,ElmTerm_virtual_0292,POINT (7.2832608 51.4696824),[]
220.0,virtual terminal,ElmTerm_virtual_0293,POINT (7.2958315 51.4564322),[]
220.0,virtual terminal,ElmTerm_virtual_0295,POINT (7.1765145 51.4715712),[]
380.0,floating end terminal,ElmTerm_0852,POINT (6.9933089 51.5419384),[]
380.0,virtual terminal,ElmTerm_virtual_0298,POINT (6.9270159 51.5640135),[]
220.0,virtual terminal,ElmTerm_virtual_0300,POINT (6.5396449 51.296985),[]
380.0,virtual terminal,ElmTerm_virtual_0302,POINT (6.7191942 51.3412994),[]
380.0,virtual terminal,ElmTerm_virtual_0303,POINT (6.7250828 51.3432243),[]
380.0,virtual terminal,ElmTerm_virtual_0304,POINT (6.7203317 51.3441236),[]
220.0,virtual terminal,ElmTerm_virtual_0305,POINT (6.9027469 51.4968984),[]
220.0,virtual terminal,ElmTerm_virtual_0306,POINT (6.8989894 51.495884),[]
220.0,virtual terminal,ElmTerm_virtual_0307,POINT (6.8986877 51.4950292),[]
220.0,virtual terminal,ElmTerm_virtual_0308,POINT (7.7030606 51.2791508),[]
220.0,virtual terminal,ElmTerm_virtual_0309,POINT (7.0010618 51.247487),[]
380.0,virtual terminal,ElmTerm_virtual_0311,POINT (6.2079386 50.9441647),[]
220.0,virtual terminal,ElmTerm_virtual_0294,POINT (7.3437134 51.613105),[]
220.0,virtual terminal,ElmTerm_virtual_0312,POINT (6.7253519 51.3600976),[]
380.0,virtual terminal,ElmTerm_virtual_0313,POINT (7.2329055 51.2260386),[]
380.0,virtual terminal,ElmTerm_virtual_0314,POINT (7.2320083 51.2300215),[]
220.0,floating end terminal,ElmTerm_0854,POINT (6.7236666 51.3765766),[]
220.0,virtual terminal,ElmTerm_virtual_0315,POINT (6.7225949 51.3762285),[]
220.0,virtual terminal,ElmTerm_virtual_0280,POINT (6.5835533 51.4379647),[]
220.0,virtual terminal,ElmTerm_virtual_0316,POINT (6.5866101 51.4380978),[]
220.0,virtual terminal,ElmTerm_virtual_0317,POINT (6.7035127 51.3705245),[]
220.0,floating end terminal,ElmTerm_0855,POINT (6.7228462 51.3760489),[]
380.0,virtual terminal,ElmTerm_virtual_0318,POINT (6.6087923 51.0346788),[]
220.0,virtual terminal,ElmTerm_virtual_0323,POINT (7.6025921 51.3453578),[]
220.0,virtual terminal,ElmTerm_virtual_0324,POINT (7.6024747 51.3461062),[]
380.0,virtual terminal,ElmTerm_virtual_0325,POINT (6.6846139 51.577781),[]
220.0,floating end terminal,ElmTerm_0857,POINT (6.6795258 51.6372136),[]
380.0,virtual terminal,ElmTerm_virtual_0245,POINT (7.3699008 51.586949),[]
380.0,floating end terminal,ElmTerm_0859,POINT (6.673906 50.992854),[]
380.0,virtual terminal,ElmTerm_virtual_0327,POINT (6.6766067 50.9935705),[]
380.0,floating end terminal,ElmTerm_0860,POINT (6.6717265 50.9924041),[]
220.0,floating end terminal,ElmTerm_0861,POINT (7.167175 51.3803325),['ElmTr2_0132']
220.0,virtual terminal,ElmTerm_virtual_0299,POINT (7.1684092 51.3789434),[]
220.0,virtual terminal,ElmTerm_virtual_0328,POINT (7.8810854 52.2655331),[]
220.0,virtual terminal,ElmTerm_virtual_0329,POINT (7.884969 52.2761952),[]
220.0,floating end terminal,ElmTerm_0862,POINT (7.4529291 51.410733),[]
220.0,virtual terminal,ElmTerm_virtual_0330,POINT (7.597305 51.3482218),[]
220.0,virtual terminal,ElmTerm_virtual_0283,POINT (7.6035653 51.34815),[]
220.0,floating end terminal,ElmTerm_0863,POINT (7.6070033 51.3592487),[]
220.0,virtual terminal,ElmTerm_virtual_0310,POINT (7.0005505 51.2487119),[]
380.0,virtual terminal,ElmTerm_virtual_0331,POINT (6.6182035 51.0534727),[]
380.0,virtual terminal,ElmTerm_virtual_0333,POINT (6.6344385 51.033959),[]
380.0,virtual terminal,ElmTerm_virtual_0332,POINT (6.6562473 51.0365835),[]
380.0,virtual terminal,ElmTerm_virtual_0334,POINT (6.2140154 50.9438999),[]
380.0,virtual terminal,ElmTerm_virtual_0335,POINT (6.2193727 50.9433715),[]
220.0,virtual terminal,ElmTerm_virtual_0337,POINT (8.6336502 51.9998937),[]
220.0,virtual terminal,ElmTerm_virtual_0338,POINT (6.8797647 51.1891574),[]
380.0,virtual terminal,ElmTerm_virtual_0278,POINT (7.4226596 51.4625204),[]
220.0,virtual terminal,ElmTerm_virtual_0339,POINT (7.9395703 50.8498201),[]
220.0,virtual terminal,ElmTerm_virtual_0340,POINT (6.5824016 51.0567187),[]
220.0,floating end terminal,ElmTerm_0868,POINT (6.5800373 51.0573073),[]
220.0,virtual terminal,ElmTerm_virtual_0341,POINT (6.5822462 51.0563822),[]
220.0,floating end terminal,ElmTerm_0869,POINT (6.5796861 51.0567012),[]
220.0,virtual terminal,ElmTerm_virtual_0342,POINT (6.5837858 51.0529601),[]
220.0,virtual terminal,ElmTerm_virtual_0343,POINT (6.5807311 51.0526124),[]
220.0,floating end terminal,ElmTerm_0870,POINT (6.5792733 51.05581),[]
220.0,virtual terminal,ElmTerm_virtual_0344,POINT (6.5838502 51.0547771),[]
220.0,floating end terminal,ElmTerm_0871,POINT (6.5807758 51.0583535),[]
220.0,floating end terminal,ElmTerm_0872,POINT (6.5788295 51.0550484),[]
220.0,floating end terminal,ElmTerm_0873,POINT (6.5794463 51.0562322),[]
220.0,floating end terminal,ElmTerm_0876,POINT (6.6508741 51.5537007),[]
220.0,virtual terminal,ElmTerm_virtual_0345,POINT (6.6506675 51.5537023),[]
220.0,virtual terminal,ElmTerm_virtual_0326,POINT (7.3665021 51.6278023),[]
220.0,virtual terminal,ElmTerm_virtual_0347,POINT (6.7318689 51.51881),[]
220.0,virtual terminal,ElmTerm_virtual_0348,POINT (6.7306271 51.5199485),[]
220.0,virtual terminal,ElmTerm_virtual_0349,POINT (6.7335707 51.5202531),[]
220.0,virtual terminal,ElmTerm_virtual_0350,POINT (6.7426604 51.5053977),[]
380.0,virtual terminal,ElmTerm_virtual_0351,POINT (7.0039303 51.1767074),[]
220.0,virtual terminal,ElmTerm_virtual_0352,POINT (7.6041812 51.8971441),[]
220.0,floating end terminal,ElmTerm_0878,POINT (6.7064047 51.4862214),[]
220.0,virtual terminal,ElmTerm_virtual_0353,POINT (6.7070129 51.4858781),[]
220.0,floating end terminal,ElmTerm_0879,POINT (6.7061006 51.4861241),[]
220.0,tieline terminal,ElmTerm_tieline_0022,POINT (6.1395647 49.669482),[]
220.0,virtual terminal,ElmTerm_virtual_0354,POINT (6.5760169 49.7686746),[]
220.0,virtual terminal,ElmTerm_virtual_0355,POINT (8.3452641 49.4142566),[]
220.0,virtual terminal,ElmTerm_virtual_0356,POINT (6.916741 49.9720017),[]
220.0,tieline terminal,ElmTerm_tieline_0023,POINT (6.1129191 49.9060138),[]
220.0,virtual terminal,ElmTerm_virtual_0357,POINT (6.5675482 49.7990553),[]
220.0,virtual terminal,ElmTerm_virtual_0358,POINT (6.5667245 49.8017566),[]
220.0,virtual terminal,ElmTerm_virtual_0359,POINT (6.5771198 49.7705766),[]
220.0,virtual terminal,ElmTerm_virtual_0360,POINT (6.5684453 49.7993591),[]
220.0,virtual terminal,ElmTerm_virtual_0361,POINT (6.578589 49.7689414),[]
220.0,virtual terminal,ElmTerm_virtual_0362,POINT (8.263724699999999 49.0301895),[]
220.0,virtual terminal,ElmTerm_virtual_0363,POINT (8.2660518 49.0285584),[]
220.0,virtual terminal,ElmTerm_virtual_0364,POINT (8.404265000000001 49.5303472),[]
220.0,floating end terminal,ElmTerm_0880,POINT (7.8183362 49.8920005),[]
220.0,virtual terminal,ElmTerm_virtual_0365,POINT (7.8182662 49.8919223),[]
220.0,virtual terminal,ElmTerm_virtual_0367,POINT (7.7218888 49.4870111),[]
220.0,virtual terminal,ElmTerm_virtual_0368,POINT (8.067565699999999 49.5812346),[]
